eval_id,rfq_id,vendor_id,vendor_name,bid_total_usd,delivery_days,price_score,delivery_score,quality_score,relationship_score,composite_score,selected,month_index,awarded
EVAL-RFQ-0099-V002,RFQ-0099,V002,Tanaka Electrical KK,68572.53,22,8.93,45.45,90.0,89.0,44.11,True,9,False
EVAL-RFQ-0099-V011,RFQ-0099,V011,Solaris Power Components,55466.13,30,26.34,33.33,70.0,54.0,39.93,True,9,False
EVAL-RFQ-0099-V013,RFQ-0099,V013,Vantage Sensors GmbH,69284.61,53,7.98,18.87,88.0,89.0,35.35,True,9,False
EVAL-RFQ-0099-V016,RFQ-0099,V016,Precision Arc Systems,60477.78,40,19.68,25.0,68.0,54.0,34.37,True,9,False
EVAL-RFQ-0099-V021,RFQ-0099,V021,Helios Micro Systems,67216.74,44,10.73,22.73,82.0,40.0,31.51,False,9,False
EVAL-RFQ-0099-V018,RFQ-0099,V018,Guangzhou Mech & Elec Co.,75296.01,37,0.0,27.03,55.4,54.0,24.59,False,9,False
EVAL-RFQ-0100-V014,RFQ-0100,V014,Coastal Alloys Pty Ltd,53907.0,17,2.51,100.0,79.0,68.0,53.6,True,9,True
EVAL-RFQ-0100-V005,RFQ-0100,V005,Cerro Negro Metals SA,51507.96,20,6.85,85.0,75.0,68.0,50.04,True,9,False
EVAL-RFQ-0100-V020,RFQ-0100,V020,Rajasthan Rare Earths Ltd,51001.02,42,7.76,40.48,78.4,61.0,37.03,True,9,False
EVAL-RFQ-0100-V012,RFQ-0100,V012,Indra Copper Works,55294.54,46,0.0,36.96,83.4,82.0,35.97,True,9,False
EVAL-RFQ-0101-V022,RFQ-0101,V022,Andean Precision SRL,42956.76,17,11.99,100.0,70.0,40.0,52.8,True,9,True
EVAL-RFQ-0101-V009,RFQ-0101,V009,Fischer & Söhne KG,47404.28,22,2.88,77.27,89.0,100.0,52.13,True,9,False
EVAL-RFQ-0101-V001,RFQ-0101,V001,Kovacs Precision GmbH,45802.68,24,6.16,70.83,91.0,100.0,51.91,True,9,False
EVAL-RFQ-0101-V004,RFQ-0101,V004,Strömberg Hydraulics AB,46082.96,51,5.58,33.33,93.0,100.0,40.83,True,9,False
EVAL-RFQ-0101-V019,RFQ-0101,V019,Emerald Isle Castings Ltd,48781.04,38,0.06,44.74,87.0,75.0,38.34,True,9,False
EVAL-RFQ-0101-V010,RFQ-0101,V010,Adriatic Fastenings d.o.o.,44536.8,55,8.75,30.91,74.0,61.0,33.67,False,9,False
EVAL-RFQ-0101-V024,RFQ-0101,V024,BalticTech UAB,48808.76,51,0.0,33.33,80.0,40.0,30.0,False,9,False
EVAL-RFQ-0102-V001,RFQ-0102,V001,Kovacs Precision GmbH,113955.38,18,6.24,100.0,91.0,100.0,60.7,True,9,True
EVAL-RFQ-0102-V017,RFQ-0102,V017,Türk Makina A.Ş.,115598.56,18,4.89,100.0,73.0,61.0,52.66,True,9,False
EVAL-RFQ-0102-V009,RFQ-0102,V009,Fischer & Söhne KG,107958.62,54,11.18,33.33,89.0,100.0,42.27,True,9,False
EVAL-RFQ-0102-V019,RFQ-0102,V019,Emerald Isle Castings Ltd,121542.08,35,0.0,51.43,87.0,75.0,40.33,True,9,False
EVAL-RFQ-0102-V010,RFQ-0102,V010,Adriatic Fastenings d.o.o.,114003.78,41,6.2,43.9,74.0,61.0,36.55,True,9,False
EVAL-RFQ-0102-V022,RFQ-0102,V022,Andean Precision SRL,104340.72,54,14.15,33.33,70.0,40.0,33.66,False,9,False
EVAL-RFQ-0102-V024,RFQ-0102,V024,BalticTech UAB,114320.8,52,5.94,34.62,80.0,40.0,32.76,False,9,False
EVAL-RFQ-0103-V005,RFQ-0103,V005,Cerro Negro Metals SA,10623.34,17,12.97,100.0,75.0,68.0,56.99,True,9,True
EVAL-RFQ-0103-V023,RFQ-0103,V023,Sahara Industrial FZE,11253.06,24,7.81,70.83,68.0,40.0,41.98,True,9,False
EVAL-RFQ-0103-V014,RFQ-0103,V014,Coastal Alloys Pty Ltd,11717.16,29,4.01,58.62,79.0,68.0,41.79,True,9,False
EVAL-RFQ-0103-V020,RFQ-0103,V020,Rajasthan Rare Earths Ltd,11074.7,32,9.27,53.12,78.4,61.0,41.43,True,9,False
EVAL-RFQ-0103-V008,RFQ-0103,V008,Delta Composites Inc.,11162.06,34,8.56,50.0,76.0,68.0,40.42,True,9,False
EVAL-RFQ-0103-V015,RFQ-0103,V015,Nordic Steel AS,11786.32,52,3.44,32.69,90.0,100.0,39.19,False,9,False
EVAL-RFQ-0103-V003,RFQ-0103,V003,Patel Alloys Pvt Ltd,12206.74,37,0.0,45.95,80.4,75.0,37.36,False,9,False
EVAL-RFQ-0103-V012,RFQ-0103,V012,Indra Copper Works,11617.06,52,4.83,32.69,83.4,82.0,36.62,False,9,False
EVAL-RFQ-0104-V004,RFQ-0104,V004,Strömberg Hydraulics AB,7739.14,23,7.04,100.0,93.0,100.0,61.41,True,10,True
EVAL-RFQ-0104-V019,RFQ-0104,V019,Emerald Isle Castings Ltd,8324.8,27,0.0,85.19,87.0,75.0,50.46,True,10,False
EVAL-RFQ-0104-V001,RFQ-0104,V001,Kovacs Precision GmbH,7800.2,35,6.3,65.71,91.0,100.0,50.43,True,10,False
EVAL-RFQ-0104-V010,RFQ-0104,V010,Adriatic Fastenings d.o.o.,7289.36,38,12.44,60.53,74.0,61.0,44.03,True,10,False
EVAL-RFQ-0104-V024,RFQ-0104,V024,BalticTech UAB,7583.48,51,8.9,45.1,80.0,40.0,37.09,True,10,False
EVAL-RFQ-0105-V013,RFQ-0105,V013,Vantage Sensors GmbH,104021.72,10,8.57,100.0,88.0,89.0,59.93,True,10,True
EVAL-RFQ-0105-V006,RFQ-0105,V006,Bright Spark Electronics Ltd,96269.12,10,15.38,100.0,72.0,61.0,56.65,True,10,False
EVAL-RFQ-0105-V011,RFQ-0105,V011,Solaris Power Components,96724.6,48,14.98,20.83,70.0,54.0,31.64,True,10,False
EVAL-RFQ-0105-V021,RFQ-0105,V021,Helios Micro Systems,107401.24,38,5.6,26.32,82.0,40.0,30.53,True,10,False
EVAL-RFQ-0105-V016,RFQ-0105,V016,Precision Arc Systems,113084.12,54,0.6,18.52,68.0,54.0,24.8,True,10,False
EVAL-RFQ-0105-V018,RFQ-0105,V018,Guangzhou Mech & Elec Co.,113770.88,43,0.0,23.26,53.8,54.0,23.14,False,10,False
EVAL-RFQ-0106-V019,RFQ-0106,V019,Emerald Isle Castings Ltd,1075.2,10,0.0,100.0,87.0,75.0,54.9,True,10,True
EVAL-RFQ-0106-V009,RFQ-0106,V009,Fischer & Söhne KG,1026.9,22,4.49,45.45,89.0,100.0,43.23,True,10,False
EVAL-RFQ-0106-V001,RFQ-0106,V001,Kovacs Precision GmbH,984.9,27,8.4,37.04,91.0,100.0,42.67,True,10,False
EVAL-RFQ-0106-V007,RFQ-0106,V007,Nakamura Tooling Co.,1036.7,27,3.58,37.04,92.0,96.0,40.54,True,10,False
EVAL-RFQ-0106-V004,RFQ-0106,V004,Strömberg Hydraulics AB,1019.9,43,5.14,23.26,93.0,100.0,37.63,True,10,False
EVAL-RFQ-0106-V017,RFQ-0106,V017,Türk Makina A.Ş.,973.7,39,9.44,25.64,73.0,61.0,32.17,False,10,False
EVAL-RFQ-0106-V010,RFQ-0106,V010,Adriatic Fastenings d.o.o.,996.1,41,7.36,24.39,74.0,61.0,31.16,False,10,False
EVAL-RFQ-0106-V022,RFQ-0106,V022,Andean Precision SRL,1003.8,43,6.64,23.26,70.0,40.0,27.63,False,10,False
EVAL-RFQ-0107-V004,RFQ-0107,V004,Strömberg Hydraulics AB,2509.82,12,4.92,100.0,93.0,100.0,60.57,True,10,True
EVAL-RFQ-0107-V024,RFQ-0107,V024,BalticTech UAB,2503.12,15,5.18,80.0,80.0,40.0,46.07,True,10,False
EVAL-RFQ-0107-V001,RFQ-0107,V001,Kovacs Precision GmbH,2509.82,26,4.92,46.15,91.0,100.0,44.02,True,10,False
EVAL-RFQ-0107-V019,RFQ-0107,V019,Emerald Isle Castings Ltd,2639.8,21,0.0,57.14,87.0,75.0,42.04,True,10,False
EVAL-RFQ-0107-V017,RFQ-0107,V017,Türk Makina A.Ş.,2410.66,32,8.68,37.5,73.0,61.0,35.42,True,10,False
EVAL-RFQ-0107-V010,RFQ-0107,V010,Adriatic Fastenings d.o.o.,2308.82,42,12.54,28.57,74.0,61.0,34.49,False,10,False
EVAL-RFQ-0107-V022,RFQ-0107,V022,Andean Precision SRL,2282.02,44,13.55,27.27,70.0,40.0,31.6,False,10,False
EVAL-RFQ-0108-V020,RFQ-0108,V020,Rajasthan Rare Earths Ltd,43632.96,13,0.92,100.0,79.2,61.0,52.31,True,10,True
EVAL-RFQ-0108-V003,RFQ-0108,V003,Patel Alloys Pvt Ltd,42944.16,17,2.49,76.47,81.2,75.0,47.68,True,10,False
EVAL-RFQ-0108-V012,RFQ-0108,V012,Indra Copper Works,44039.52,18,0.0,72.22,84.2,82.0,46.71,True,10,False
EVAL-RFQ-0108-V015,RFQ-0108,V015,Nordic Steel AS,43975.68,53,0.14,24.53,90.0,100.0,35.42,True,10,False
EVAL-RFQ-0108-V014,RFQ-0108,V014,Coastal Alloys Pty Ltd,42920.64,36,2.54,36.11,79.0,68.0,34.45,True,10,False
EVAL-RFQ-0108-V005,RFQ-0108,V005,Cerro Negro Metals SA,43572.48,46,1.06,28.26,75.0,68.0,30.7,False,10,False
EVAL-RFQ-0108-V008,RFQ-0108,V008,Delta Composites Inc.,42584.64,54,3.3,24.07,76.0,68.0,30.54,False,10,False
EVAL-RFQ-0109-V013,RFQ-0109,V013,Vantage Sensors GmbH,18022.34,11,2.42,100.0,88.0,89.0,57.47,True,10,True
EVAL-RFQ-0109-V021,RFQ-0109,V021,Helios Micro Systems,18470.1,21,0.0,52.38,82.0,40.0,36.11,True,10,False
EVAL-RFQ-0109-V011,RFQ-0109,V011,Solaris Power Components,15389.82,52,16.68,21.15,70.0,54.0,32.42,True,10,False
EVAL-RFQ-0109-V016,RFQ-0109,V016,Precision Arc Systems,18443.08,42,0.15,26.19,68.0,54.0,26.92,True,10,False
EVAL-RFQ-0110-V013,RFQ-0110,V013,Vantage Sensors GmbH,5811.08,34,0.0,94.12,88.0,89.0,54.74,True,10,True
EVAL-RFQ-0110-V011,RFQ-0110,V011,Solaris Power Components,5312.88,32,8.57,100.0,70.0,54.0,52.83,True,10,False
EVAL-RFQ-0110-V002,RFQ-0110,V002,Tanaka Electrical KK,5749.04,39,1.07,82.05,90.0,89.0,51.94,True,10,False
EVAL-RFQ-0110-V021,RFQ-0110,V021,Helios Micro Systems,5790.4,32,0.36,100.0,82.0,40.0,50.54,True,10,False
EVAL-RFQ-0110-V006,RFQ-0110,V006,Bright Spark Electronics Ltd,5339.2,55,8.12,58.18,72.0,61.0,41.2,True,10,False
EVAL-RFQ-0111-V003,RFQ-0111,V003,Patel Alloys Pvt Ltd,1607.04,14,12.37,100.0,81.2,75.0,58.69,True,10,True
EVAL-RFQ-0111-V015,RFQ-0111,V015,Nordic Steel AS,1644.24,17,10.34,82.35,90.0,100.0,56.84,True,10,False
EVAL-RFQ-0111-V005,RFQ-0111,V005,Cerro Negro Metals SA,1516.52,21,17.31,66.67,75.0,68.0,48.72,True,10,False
EVAL-RFQ-0111-V008,RFQ-0111,V008,Delta Composites Inc.,1430.96,53,21.97,26.42,76.0,68.0,38.71,True,10,False
EVAL-RFQ-0111-V012,RFQ-0111,V012,Indra Copper Works,1640.52,54,10.55,25.93,84.2,82.0,37.04,True,10,False
EVAL-RFQ-0111-V020,RFQ-0111,V020,Rajasthan Rare Earths Ltd,1579.76,47,13.86,29.79,79.2,61.0,36.42,False,10,False
EVAL-RFQ-0111-V023,RFQ-0111,V023,Sahara Industrial FZE,1833.96,53,0.0,26.42,68.0,40.0,25.52,False,10,False
EVAL-RFQ-0112-V020,RFQ-0112,V020,Rajasthan Rare Earths Ltd,92168.05,34,9.24,100.0,79.2,61.0,55.63,True,10,True
EVAL-RFQ-0112-V008,RFQ-0112,V008,Delta Composites Inc.,88028.33,43,13.31,79.07,76.0,68.0,51.05,True,10,False
EVAL-RFQ-0112-V014,RFQ-0112,V014,Coastal Alloys Pty Ltd,88593.96,46,12.76,73.91,79.0,68.0,49.88,True,10,False
EVAL-RFQ-0112-V012,RFQ-0112,V012,Indra Copper Works,96848.7,46,4.63,73.91,84.2,82.0,49.06,True,10,False
EVAL-RFQ-0112-V005,RFQ-0112,V005,Cerro Negro Metals SA,90826.84,48,10.56,70.83,75.0,68.0,47.27,True,10,False
EVAL-RFQ-0112-V023,RFQ-0112,V023,Sahara Industrial FZE,101546.64,37,0.0,91.89,68.0,40.0,45.17,False,10,False
EVAL-RFQ-0113-V006,RFQ-0113,V006,Bright Spark Electronics Ltd,79925.78,11,22.48,100.0,72.0,61.0,59.49,True,10,True
EVAL-RFQ-0113-V016,RFQ-0113,V016,Precision Arc Systems,92227.52,12,10.55,91.67,68.0,54.0,50.72,True,10,False
EVAL-RFQ-0113-V011,RFQ-0113,V011,Solaris Power Components,103103.88,13,0.0,84.62,70.0,54.0,44.78,True,10,False
EVAL-RFQ-0113-V013,RFQ-0113,V013,Vantage Sensors GmbH,96152.54,27,6.74,40.74,88.0,89.0,41.42,True,10,False
EVAL-RFQ-0113-V002,RFQ-0113,V002,Tanaka Electrical KK,97289.5,32,5.64,34.38,90.0,89.0,39.47,True,10,False
EVAL-RFQ-0113-V018,RFQ-0113,V018,Guangzhou Mech & Elec Co.,101181.08,52,1.86,21.15,53.8,54.0,23.25,False,10,False
EVAL-RFQ-0114-V002,RFQ-0114,V002,Tanaka Electrical KK,79948.8,14,9.64,100.0,90.0,89.0,60.76,True,10,True
EVAL-RFQ-0114-V011,RFQ-0114,V011,Solaris Power Components,77247.36,24,12.7,58.33,70.0,54.0,41.98,True,10,False
EVAL-RFQ-0114-V013,RFQ-0114,V013,Vantage Sensors GmbH,82221.12,38,7.08,36.84,88.0,89.0,40.38,True,10,False
EVAL-RFQ-0114-V018,RFQ-0114,V018,Guangzhou Mech & Elec Co.,87232.32,28,1.41,50.0,53.8,54.0,31.73,True,10,False
EVAL-RFQ-0114-V016,RFQ-0114,V016,Precision Arc Systems,88482.24,55,0.0,25.45,68.0,54.0,26.64,True,10,False
EVAL-RFQ-0115-V008,RFQ-0115,V008,Delta Composites Inc.,86885.32,21,21.06,100.0,76.0,68.0,60.43,True,10,True
EVAL-RFQ-0115-V005,RFQ-0115,V005,Cerro Negro Metals SA,89893.0,25,18.33,84.0,75.0,68.0,54.33,True,10,False
EVAL-RFQ-0115-V014,RFQ-0115,V014,Coastal Alloys Pty Ltd,97286.88,27,11.62,77.78,79.0,68.0,50.58,True,10,False
EVAL-RFQ-0115-V003,RFQ-0115,V003,Patel Alloys Pvt Ltd,91469.14,43,16.9,48.84,81.2,75.0,45.15,True,10,False
EVAL-RFQ-0115-V015,RFQ-0115,V015,Nordic Steel AS,95296.22,55,13.42,38.18,90.0,100.0,44.82,True,10,False
EVAL-RFQ-0115-V012,RFQ-0115,V012,Indra Copper Works,100564.48,48,8.64,43.75,84.2,82.0,41.62,False,10,False
EVAL-RFQ-0115-V020,RFQ-0115,V020,Rajasthan Rare Earths Ltd,95860.16,49,12.91,42.86,79.2,61.0,39.96,False,10,False
EVAL-RFQ-0115-V023,RFQ-0115,V023,Sahara Industrial FZE,110071.93,29,0.0,72.41,68.0,40.0,39.32,False,10,False
EVAL-RFQ-0116-V009,RFQ-0116,V009,Fischer & Söhne KG,35920.48,20,12.29,75.0,89.0,100.0,55.22,True,11,True
EVAL-RFQ-0116-V019,RFQ-0116,V019,Emerald Isle Castings Ltd,40953.07,15,0.0,100.0,87.0,75.0,54.9,True,11,False
EVAL-RFQ-0116-V001,RFQ-0116,V001,Kovacs Precision GmbH,39865.74,33,2.66,45.45,91.0,100.0,42.9,True,11,False
EVAL-RFQ-0116-V024,RFQ-0116,V024,BalticTech UAB,38113.3,53,6.93,28.3,80.0,40.0,31.26,True,11,False
EVAL-RFQ-0117-V006,RFQ-0117,V006,Bright Spark Electronics Ltd,147893.4,13,0.0,100.0,72.0,61.0,50.5,True,11,True
EVAL-RFQ-0117-V002,RFQ-0117,V002,Tanaka Electrical KK,139536.0,47,5.65,27.66,90.0,89.0,37.46,True,11,False
EVAL-RFQ-0117-V021,RFQ-0117,V021,Helios Micro Systems,145641.6,27,1.52,48.15,82.0,40.0,35.45,True,11,False
EVAL-RFQ-0117-V016,RFQ-0117,V016,Precision Arc Systems,135718.2,39,8.23,33.33,68.0,54.0,32.29,True,11,False
EVAL-RFQ-0118-V006,RFQ-0118,V006,Bright Spark Electronics Ltd,62826.57,23,13.18,100.0,72.0,61.0,55.77,True,11,True
EVAL-RFQ-0118-V002,RFQ-0118,V002,Tanaka Electrical KK,72364.02,30,0.0,76.67,90.0,89.0,49.9,True,11,False
EVAL-RFQ-0118-V013,RFQ-0118,V013,Vantage Sensors GmbH,71566.05,44,1.1,52.27,88.0,89.0,42.62,True,11,False
EVAL-RFQ-0118-V021,RFQ-0118,V021,Helios Micro Systems,71553.99,49,1.12,46.94,82.0,40.0,34.93,True,11,False
EVAL-RFQ-0118-V011,RFQ-0118,V011,Solaris Power Components,71019.33,48,1.86,47.92,70.0,54.0,34.52,True,11,False
EVAL-RFQ-0119-V002,RFQ-0119,V002,Tanaka Electrical KK,197047.24,14,7.79,100.0,90.0,89.0,60.02,True,11,True
EVAL-RFQ-0119-V016,RFQ-0119,V016,Precision Arc Systems,170326.38,25,20.29,56.0,68.0,54.0,43.92,True,11,False
EVAL-RFQ-0119-V006,RFQ-0119,V006,Bright Spark Electronics Ltd,173626.16,52,18.75,26.92,72.0,61.0,36.08,True,11,False
EVAL-RFQ-0119-V021,RFQ-0119,V021,Helios Micro Systems,191851.36,38,10.22,36.84,82.0,40.0,35.54,True,11,False
EVAL-RFQ-0119-V011,RFQ-0119,V011,Solaris Power Components,213693.3,36,0.0,38.89,70.0,54.0,31.07,True,11,False
EVAL-RFQ-0120-V004,RFQ-0120,V004,Strömberg Hydraulics AB,33747.21,16,4.06,100.0,93.0,100.0,60.23,True,11,True
EVAL-RFQ-0120-V009,RFQ-0120,V009,Fischer & Söhne KG,32438.28,37,7.79,43.24,89.0,100.0,43.89,True,11,False
EVAL-RFQ-0120-V001,RFQ-0120,V001,Kovacs Precision GmbH,34325.2,47,2.42,34.04,91.0,100.0,39.38,True,11,False
EVAL-RFQ-0120-V024,RFQ-0120,V024,BalticTech UAB,33591.04,39,4.51,41.03,80.0,40.0,34.11,True,11,False
EVAL-RFQ-0120-V019,RFQ-0120,V019,Emerald Isle Castings Ltd,35176.89,53,0.0,30.19,87.0,75.0,33.96,True,11,False
EVAL-RFQ-0120-V010,RFQ-0120,V010,Adriatic Fastenings d.o.o.,34698.72,42,1.36,38.1,74.0,61.0,32.87,False,11,False
EVAL-RFQ-0121-V002,RFQ-0121,V002,Tanaka Electrical KK,152869.5,21,0.0,90.48,90.0,89.0,54.04,True,11,True
EVAL-RFQ-0121-V021,RFQ-0121,V021,Helios Micro Systems,148777.8,19,2.68,100.0,82.0,40.0,51.47,True,11,False
EVAL-RFQ-0121-V013,RFQ-0121,V013,Vantage Sensors GmbH,152496.9,54,0.24,35.19,88.0,89.0,37.15,True,11,False
EVAL-RFQ-0122-V016,RFQ-0122,V016,Precision Arc Systems,127661.71,27,6.19,100.0,68.0,54.0,51.47,True,11,True
EVAL-RFQ-0122-V002,RFQ-0122,V002,Tanaka Electrical KK,123181.28,48,9.48,56.25,90.0,89.0,47.57,True,11,False
EVAL-RFQ-0122-V013,RFQ-0122,V013,Vantage Sensors GmbH,116208.08,55,14.6,49.09,88.0,89.0,47.07,True,11,False
EVAL-RFQ-0122-V021,RFQ-0122,V021,Helios Micro Systems,115874.32,46,14.85,58.7,82.0,40.0,43.95,True,11,False
EVAL-RFQ-0122-V011,RFQ-0122,V011,Solaris Power Components,116908.38,52,14.09,51.92,70.0,54.0,40.61,True,11,False
EVAL-RFQ-0122-V018,RFQ-0122,V018,Guangzhou Mech & Elec Co.,136078.72,37,0.0,72.97,52.2,54.0,37.73,False,11,False
EVAL-RFQ-0123-V021,RFQ-0123,V021,Helios Micro Systems,70794.75,10,10.7,100.0,82.0,40.0,54.68,True,11,True
EVAL-RFQ-0123-V013,RFQ-0123,V013,Vantage Sensors GmbH,73515.57,12,7.27,83.33,88.0,89.0,54.41,True,11,False
EVAL-RFQ-0123-V002,RFQ-0123,V002,Tanaka Electrical KK,74666.37,27,5.82,37.04,90.0,89.0,40.34,True,11,False
EVAL-RFQ-0123-V011,RFQ-0123,V011,Solaris Power Components,74945.85,25,5.46,40.0,70.0,54.0,33.59,True,11,False
EVAL-RFQ-0123-V016,RFQ-0123,V016,Precision Arc Systems,72438.75,41,8.63,24.39,68.0,54.0,29.77,True,11,False
EVAL-RFQ-0123-V018,RFQ-0123,V018,Guangzhou Mech & Elec Co.,79277.79,32,0.0,31.25,52.2,54.0,25.22,False,11,False
EVAL-RFQ-0124-V023,RFQ-0124,V023,Sahara Industrial FZE,8377.98,13,24.07,100.0,68.0,40.0,57.23,True,11,True
EVAL-RFQ-0124-V015,RFQ-0124,V015,Nordic Steel AS,11033.1,17,0.0,76.47,90.0,100.0,50.94,True,11,False
EVAL-RFQ-0124-V005,RFQ-0124,V005,Cerro Negro Metals SA,10270.65,16,6.91,81.25,75.0,68.0,48.94,True,11,False
EVAL-RFQ-0124-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,10327.46,29,6.4,44.83,82.0,75.0,39.91,True,11,False
EVAL-RFQ-0124-V012,RFQ-0124,V012,Indra Copper Works,10578.62,40,4.12,32.5,85.0,82.0,36.6,True,11,False
EVAL-RFQ-0124-V008,RFQ-0124,V008,Delta Composites Inc.,10040.42,49,9.0,26.53,76.0,68.0,33.56,False,11,False
EVAL-RFQ-0125-V013,RFQ-0125,V013,Vantage Sensors GmbH,79030.12,32,13.29,75.0,88.0,89.0,54.32,True,11,True
EVAL-RFQ-0125-V002,RFQ-0125,V002,Tanaka Electrical KK,79084.46,44,13.23,54.55,90.0,89.0,48.55,True,11,False
EVAL-RFQ-0125-V018,RFQ-0125,V018,Guangzhou Mech & Elec Co.,91140.53,24,0.0,100.0,52.2,54.0,45.84,True,11,False
EVAL-RFQ-0125-V006,RFQ-0125,V006,Bright Spark Electronics Ltd,74892.87,50,17.83,48.0,72.0,61.0,42.03,True,11,False
EVAL-RFQ-0126-V016,RFQ-0126,V016,Precision Arc Systems,34764.06,15,28.48,100.0,68.0,54.0,60.39,True,11,True
EVAL-RFQ-0126-V002,RFQ-0126,V002,Tanaka Electrical KK,46813.44,28,3.69,53.57,90.0,89.0,44.45,True,11,False
EVAL-RFQ-0126-V013,RFQ-0126,V013,Vantage Sensors GmbH,45350.52,51,6.7,29.41,88.0,89.0,38.0,True,11,False
EVAL-RFQ-0126-V006,RFQ-0126,V006,Bright Spark Electronics Ltd,43743.06,44,10.0,34.09,72.0,61.0,34.73,True,11,False
EVAL-RFQ-0126-V018,RFQ-0126,V018,Guangzhou Mech & Elec Co.,46839.72,30,3.63,50.0,52.2,54.0,32.29,True,11,False
EVAL-RFQ-0126-V021,RFQ-0126,V021,Helios Micro Systems,46200.24,50,4.95,30.0,82.0,40.0,31.38,False,11,False
EVAL-RFQ-0126-V011,RFQ-0126,V011,Solaris Power Components,48604.86,43,0.0,34.88,70.0,54.0,29.87,False,11,False
EVAL-RFQ-0127-V011,RFQ-0127,V011,Solaris Power Components,106367.58,35,5.44,100.0,70.0,54.0,51.58,True,11,True
EVAL-RFQ-0127-V013,RFQ-0127,V013,Vantage Sensors GmbH,112016.52,46,0.42,76.09,88.0,89.0,49.49,True,11,False
EVAL-RFQ-0127-V021,RFQ-0127,V021,Helios Micro Systems,112485.78,38,0.0,92.11,82.0,40.0,48.03,True,11,False
EVAL-RFQ-0128-V021,RFQ-0128,V021,Helios Micro Systems,13967.47,20,0.0,100.0,82.0,40.0,50.4,True,11,True
EVAL-RFQ-0128-V011,RFQ-0128,V011,Solaris Power Components,12440.16,30,10.93,66.67,70.0,54.0,43.77,True,11,False
EVAL-RFQ-0128-V013,RFQ-0128,V013,Vantage Sensors GmbH,13517.59,54,3.22,37.04,88.0,89.0,38.9,True,11,False
EVAL-RFQ-0129-V019,RFQ-0129,V019,Emerald Isle Castings Ltd,98304.0,29,2.17,96.55,87.0,75.0,54.74,True,12,True
EVAL-RFQ-0129-V024,RFQ-0129,V024,BalticTech UAB,91468.8,28,8.98,100.0,80.0,40.0,53.59,True,12,False
EVAL-RFQ-0129-V001,RFQ-0129,V001,Kovacs Precision GmbH,92985.6,43,7.47,65.12,91.0,100.0,50.72,True,12,False
EVAL-RFQ-0129-V009,RFQ-0129,V009,Fischer & Söhne KG,92847.36,48,7.6,58.33,89.0,100.0,48.34,True,12,False
EVAL-RFQ-0129-V007,RFQ-0129,V007,Nakamura Tooling Co.,100488.96,43,0.0,65.12,92.0,96.0,47.53,True,12,False
EVAL-RFQ-0129-V022,RFQ-0129,V022,Andean Precision SRL,83220.48,49,17.18,57.14,70.0,40.0,42.02,False,12,False
EVAL-RFQ-0130-V009,RFQ-0130,V009,Fischer & Söhne KG,50577.66,15,10.08,100.0,89.0,100.0,61.83,True,12,True
EVAL-RFQ-0130-V007,RFQ-0130,V007,Nakamura Tooling Co.,53730.34,18,4.47,83.33,92.0,96.0,54.79,True,12,False
EVAL-RFQ-0130-V001,RFQ-0130,V001,Kovacs Precision GmbH,51500.61,22,8.44,68.18,91.0,100.0,52.03,True,12,False
EVAL-RFQ-0130-V004,RFQ-0130,V004,Strömberg Hydraulics AB,51934.25,27,7.67,55.56,93.0,100.0,48.33,True,12,False
EVAL-RFQ-0130-V022,RFQ-0130,V022,Andean Precision SRL,48016.84,26,14.63,57.69,70.0,40.0,41.16,True,12,False
EVAL-RFQ-0130-V024,RFQ-0130,V024,BalticTech UAB,52115.91,25,7.34,60.0,80.0,40.0,40.94,False,12,False
EVAL-RFQ-0130-V019,RFQ-0130,V019,Emerald Isle Castings Ltd,56247.21,31,0.0,48.39,87.0,75.0,39.42,False,12,False
EVAL-RFQ-0131-V002,RFQ-0131,V002,Tanaka Electrical KK,74591.72,11,0.0,100.0,90.0,89.0,56.9,True,12,True
EVAL-RFQ-0131-V021,RFQ-0131,V021,Helios Micro Systems,70184.1,43,5.91,25.58,82.0,40.0,30.44,True,12,False
EVAL-RFQ-0132-V021,RFQ-0132,V021,Helios Micro Systems,167330.24,10,12.63,100.0,82.0,40.0,55.45,True,12,True
EVAL-RFQ-0132-V016,RFQ-0132,V016,Precision Arc Systems,152913.6,11,20.16,90.91,68.0,54.0,54.34,True,12,False
EVAL-RFQ-0132-V002,RFQ-0132,V002,Tanaka Electrical KK,164584.0,17,14.07,58.82,90.0,89.0,50.17,True,12,False
EVAL-RFQ-0132-V011,RFQ-0132,V011,Solaris Power Components,191526.72,12,0.0,83.33,70.0,54.0,44.4,True,12,False
EVAL-RFQ-0132-V013,RFQ-0132,V013,Vantage Sensors GmbH,167569.92,33,12.51,30.3,88.0,89.0,40.59,True,12,False
EVAL-RFQ-0132-V006,RFQ-0132,V006,Bright Spark Electronics Ltd,161725.76,41,15.56,24.39,72.0,61.0,34.04,False,12,False
EVAL-RFQ-0133-V013,RFQ-0133,V013,Vantage Sensors GmbH,168104.16,15,6.38,100.0,88.0,89.0,59.05,True,12,True
EVAL-RFQ-0133-V011,RFQ-0133,V011,Solaris Power Components,160168.05,15,10.8,100.0,70.0,54.0,53.72,True,12,False
EVAL-RFQ-0133-V006,RFQ-0133,V006,Bright Spark Electronics Ltd,134703.24,50,24.98,30.0,72.0,61.0,39.49,True,12,False
