bid_id,rfq_id,vendor_id,vendor_name,bid_date,bid_unit_price,bid_total_usd,delivery_days,validity_days,price_delta_pct,archetype,month_index
BID-RFQ-0103-V015,RFQ-0103,V015,Nordic Steel AS,2024-11-10,64.76,11786.32,52,30,-1.36,reliable,9
BID-RFQ-0103-V012,RFQ-0103,V012,Indra Copper Works,2024-11-11,63.83,11617.06,52,30,-2.78,reliable,9
BID-RFQ-0103-V014,RFQ-0103,V014,Coastal Alloys Pty Ltd,2024-11-09,64.38,11717.16,29,30,-1.94,relationship_focused,9
BID-RFQ-0103-V008,RFQ-0103,V008,Delta Composites Inc.,2024-11-09,61.33,11162.06,34,30,-6.58,aggressive_bidder,9
BID-RFQ-0103-V003,RFQ-0103,V003,Patel Alloys Pvt Ltd,2024-11-09,67.07,12206.74,37,30,2.16,relationship_focused,9
BID-RFQ-0103-V005,RFQ-0103,V005,Cerro Negro Metals SA,2024-11-11,58.37,10623.34,17,30,-11.09,aggressive_bidder,9
BID-RFQ-0103-V020,RFQ-0103,V020,Rajasthan Rare Earths Ltd,2024-11-08,60.85,11074.7,32,30,-7.31,relationship_focused,9
BID-RFQ-0104-V010,RFQ-0104,V010,Adriatic Fastenings d.o.o.,2024-11-14,84.76,7289.36,38,30,-9.02,aggressive_bidder,10
BID-RFQ-0104-V001,RFQ-0104,V001,Kovacs Precision GmbH,2024-11-13,90.7,7800.2,35,30,-2.64,reliable,10
BID-RFQ-0104-V024,RFQ-0104,V024,BalticTech UAB,2024-11-14,88.18,7583.48,51,30,-5.35,reliable,10
BID-RFQ-0104-V019,RFQ-0104,V019,Emerald Isle Castings Ltd,2024-11-14,96.8,8324.8,27,30,3.91,conservative,10
BID-RFQ-0104-V004,RFQ-0104,V004,Strömberg Hydraulics AB,2024-11-13,89.99,7739.14,23,30,-3.41,reliable,10
BID-RFQ-0105-V016,RFQ-0105,V016,Precision Arc Systems,2024-11-20,479.17,113084.12,54,30,9.95,volatile,10
BID-RFQ-0105-V006,RFQ-0105,V006,Bright Spark Electronics Ltd,2024-11-21,407.92,96269.12,10,30,-6.4,volatile,10
BID-RFQ-0105-V011,RFQ-0105,V011,Solaris Power Components,2024-11-22,409.85,96724.6,48,30,-5.96,volatile,10
BID-RFQ-0105-V018,RFQ-0105,V018,Guangzhou Mech & Elec Co.,2024-11-21,482.08,113770.88,43,30,10.62,aggressive_bidder,10
BID-RFQ-0105-V021,RFQ-0105,V021,Helios Micro Systems,2024-11-20,455.09,107401.24,38,30,4.42,conservative,10
BID-RFQ-0105-V013,RFQ-0105,V013,Vantage Sensors GmbH,2024-11-19,440.77,104021.72,10,30,1.14,conservative,10
BID-RFQ-0106-V007,RFQ-0106,V007,Nakamura Tooling Co.,2024-11-29,14.81,1036.7,27,30,0.26,conservative,10
BID-RFQ-0106-V010,RFQ-0106,V010,Adriatic Fastenings d.o.o.,2024-11-27,14.23,996.1,41,30,-3.68,aggressive_bidder,10
BID-RFQ-0106-V009,RFQ-0106,V009,Fischer & Söhne KG,2024-11-29,14.67,1026.9,22,30,-0.74,relationship_focused,10
BID-RFQ-0106-V004,RFQ-0106,V004,Strömberg Hydraulics AB,2024-11-26,14.57,1019.9,43,30,-1.42,reliable,10
BID-RFQ-0106-V001,RFQ-0106,V001,Kovacs Precision GmbH,2024-11-26,14.07,984.9,27,30,-4.75,reliable,10
BID-RFQ-0106-V017,RFQ-0106,V017,Türk Makina A.Ş.,2024-11-26,13.91,973.7,39,30,-5.82,aggressive_bidder,10
BID-RFQ-0106-V022,RFQ-0106,V022,Andean Precision SRL,2024-11-28,14.34,1003.8,43,30,-2.93,aggressive_bidder,10
BID-RFQ-0106-V019,RFQ-0106,V019,Emerald Isle Castings Ltd,2024-11-27,15.36,1075.2,10,30,3.99,conservative,10
BID-RFQ-0107-V017,RFQ-0107,V017,Türk Makina A.Ş.,2024-11-24,17.99,2410.66,32,30,-8.57,aggressive_bidder,10
BID-RFQ-0107-V024,RFQ-0107,V024,BalticTech UAB,2024-11-26,18.68,2503.12,15,30,-5.08,reliable,10
BID-RFQ-0107-V004,RFQ-0107,V004,Strömberg Hydraulics AB,2024-11-26,18.73,2509.82,12,30,-4.84,reliable,10
BID-RFQ-0107-V019,RFQ-0107,V019,Emerald Isle Castings Ltd,2024-11-25,19.7,2639.8,21,30,0.09,conservative,10
BID-RFQ-0107-V001,RFQ-0107,V001,Kovacs Precision GmbH,2024-11-26,18.73,2509.82,26,30,-4.81,reliable,10
BID-RFQ-0107-V022,RFQ-0107,V022,Andean Precision SRL,2024-11-24,17.03,2282.02,44,30,-13.48,aggressive_bidder,10
BID-RFQ-0107-V010,RFQ-0107,V010,Adriatic Fastenings d.o.o.,2024-11-25,17.23,2308.82,42,30,-12.47,aggressive_bidder,10
BID-RFQ-0108-V014,RFQ-0108,V014,Coastal Alloys Pty Ltd,2024-12-12,127.74,42920.64,36,30,-6.33,relationship_focused,10
BID-RFQ-0108-V012,RFQ-0108,V012,Indra Copper Works,2024-12-10,131.07,44039.52,18,30,-3.89,reliable,10
BID-RFQ-0108-V020,RFQ-0108,V020,Rajasthan Rare Earths Ltd,2024-12-09,129.86,43632.96,13,30,-4.77,relationship_focused,10
BID-RFQ-0108-V005,RFQ-0108,V005,Cerro Negro Metals SA,2024-12-10,129.68,43572.48,46,30,-4.91,aggressive_bidder,10
BID-RFQ-0108-V008,RFQ-0108,V008,Delta Composites Inc.,2024-12-12,126.74,42584.64,54,30,-7.06,aggressive_bidder,10
BID-RFQ-0108-V015,RFQ-0108,V015,Nordic Steel AS,2024-12-11,130.88,43975.68,53,30,-4.03,reliable,10
BID-RFQ-0108-V003,RFQ-0108,V003,Patel Alloys Pvt Ltd,2024-12-11,127.81,42944.16,17,30,-6.28,relationship_focused,10
BID-RFQ-0109-V013,RFQ-0109,V013,Vantage Sensors GmbH,2024-11-18,93.38,18022.34,11,30,3.88,conservative,10
BID-RFQ-0109-V021,RFQ-0109,V021,Helios Micro Systems,2024-11-18,95.7,18470.1,21,30,6.46,conservative,10
BID-RFQ-0109-V016,RFQ-0109,V016,Precision Arc Systems,2024-11-20,95.56,18443.08,42,30,6.31,volatile,10
BID-RFQ-0109-V011,RFQ-0109,V011,Solaris Power Components,2024-11-19,79.74,15389.82,52,30,-11.29,volatile,10
BID-RFQ-0110-V002,RFQ-0110,V002,Tanaka Electrical KK,2024-11-17,30.58,5749.04,39,30,1.28,conservative,10
BID-RFQ-0110-V011,RFQ-0110,V011,Solaris Power Components,2024-11-19,28.26,5312.88,32,30,-6.42,volatile,10
BID-RFQ-0110-V021,RFQ-0110,V021,Helios Micro Systems,2024-11-18,30.8,5790.4,32,30,2.0,conservative,10
BID-RFQ-0110-V006,RFQ-0110,V006,Bright Spark Electronics Ltd,2024-11-16,28.4,5339.2,55,30,-5.96,volatile,10
BID-RFQ-0110-V013,RFQ-0110,V013,Vantage Sensors GmbH,2024-11-16,30.91,5811.08,34,30,2.35,conservative,10
BID-RFQ-0111-V003,RFQ-0111,V003,Patel Alloys Pvt Ltd,2024-12-03,12.96,1607.04,14,30,-2.92,relationship_focused,10
BID-RFQ-0111-V008,RFQ-0111,V008,Delta Composites Inc.,2024-12-03,11.54,1430.96,53,30,-13.54,aggressive_bidder,10
BID-RFQ-0111-V005,RFQ-0111,V005,Cerro Negro Metals SA,2024-12-06,12.23,1516.52,21,30,-8.39,aggressive_bidder,10
BID-RFQ-0111-V015,RFQ-0111,V015,Nordic Steel AS,2024-12-04,13.26,1644.24,17,30,-0.64,reliable,10
BID-RFQ-0111-V012,RFQ-0111,V012,Indra Copper Works,2024-12-06,13.23,1640.52,54,30,-0.87,reliable,10
BID-RFQ-0111-V023,RFQ-0111,V023,Sahara Industrial FZE,2024-12-03,14.79,1833.96,53,30,10.82,volatile,10
BID-RFQ-0111-V020,RFQ-0111,V020,Rajasthan Rare Earths Ltd,2024-12-06,12.74,1579.76,47,30,-4.57,relationship_focused,10
BID-RFQ-0112-V012,RFQ-0112,V012,Indra Copper Works,2024-11-29,392.1,96848.7,46,30,-1.24,reliable,10
BID-RFQ-0112-V014,RFQ-0112,V014,Coastal Alloys Pty Ltd,2024-12-01,358.68,88593.96,46,30,-9.66,relationship_focused,10
BID-RFQ-0112-V023,RFQ-0112,V023,Sahara Industrial FZE,2024-11-29,411.12,101546.64,37,30,3.55,volatile,10
BID-RFQ-0112-V005,RFQ-0112,V005,Cerro Negro Metals SA,2024-12-02,367.72,90826.84,48,30,-7.38,aggressive_bidder,10
BID-RFQ-0112-V020,RFQ-0112,V020,Rajasthan Rare Earths Ltd,2024-11-30,373.15,92168.05,34,30,-6.02,relationship_focused,10
BID-RFQ-0112-V008,RFQ-0112,V008,Delta Composites Inc.,2024-12-01,356.39,88028.33,43,30,-10.24,aggressive_bidder,10
BID-RFQ-0113-V016,RFQ-0113,V016,Precision Arc Systems,2024-12-10,220.64,92227.52,12,30,-4.59,volatile,10
BID-RFQ-0113-V018,RFQ-0113,V018,Guangzhou Mech & Elec Co.,2024-12-08,242.06,101181.08,52,30,4.67,aggressive_bidder,10
BID-RFQ-0113-V002,RFQ-0113,V002,Tanaka Electrical KK,2024-12-10,232.75,97289.5,32,30,0.64,conservative,10
BID-RFQ-0113-V013,RFQ-0113,V013,Vantage Sensors GmbH,2024-12-09,230.03,96152.54,27,30,-0.53,conservative,10
BID-RFQ-0113-V006,RFQ-0113,V006,Bright Spark Electronics Ltd,2024-12-09,191.21,79925.78,11,30,-17.31,volatile,10
BID-RFQ-0113-V011,RFQ-0113,V011,Solaris Power Components,2024-12-07,246.66,103103.88,13,30,6.66,volatile,10
BID-RFQ-0114-V013,RFQ-0114,V013,Vantage Sensors GmbH,2024-11-25,285.49,82221.12,38,30,3.91,conservative,10
BID-RFQ-0114-V011,RFQ-0114,V011,Solaris Power Components,2024-11-25,268.22,77247.36,24,30,-2.37,volatile,10
BID-RFQ-0114-V002,RFQ-0114,V002,Tanaka Electrical KK,2024-11-25,277.6,79948.8,14,30,1.04,conservative,10
BID-RFQ-0114-V018,RFQ-0114,V018,Guangzhou Mech & Elec Co.,2024-11-24,302.89,87232.32,28,30,10.25,aggressive_bidder,10
BID-RFQ-0114-V016,RFQ-0114,V016,Precision Arc Systems,2024-11-22,307.23,88482.24,55,30,11.83,volatile,10
BID-RFQ-0115-V003,RFQ-0115,V003,Patel Alloys Pvt Ltd,2024-11-28,379.54,91469.14,43,30,-8.75,relationship_focused,10
BID-RFQ-0115-V015,RFQ-0115,V015,Nordic Steel AS,2024-11-26,395.42,95296.22,55,30,-4.93,reliable,10
BID-RFQ-0115-V023,RFQ-0115,V023,Sahara Industrial FZE,2024-11-28,456.73,110071.93,29,30,9.81,volatile,10
BID-RFQ-0115-V005,RFQ-0115,V005,Cerro Negro Metals SA,2024-11-29,373.0,89893.0,25,30,-10.32,aggressive_bidder,10
BID-RFQ-0115-V014,RFQ-0115,V014,Coastal Alloys Pty Ltd,2024-11-29,403.68,97286.88,27,30,-2.95,relationship_focused,10
BID-RFQ-0115-V020,RFQ-0115,V020,Rajasthan Rare Earths Ltd,2024-11-27,397.76,95860.16,49,30,-4.37,relationship_focused,10
BID-RFQ-0115-V008,RFQ-0115,V008,Delta Composites Inc.,2024-11-26,360.52,86885.32,21,30,-13.32,aggressive_bidder,10
BID-RFQ-0115-V012,RFQ-0115,V012,Indra Copper Works,2024-11-29,417.28,100564.48,48,30,0.32,reliable,10
BID-RFQ-0116-V024,RFQ-0116,V024,BalticTech UAB,2024-12-29,167.9,38113.3,53,30,-3.99,reliable,11
BID-RFQ-0116-V009,RFQ-0116,V009,Fischer & Söhne KG,2024-12-30,158.24,35920.48,20,30,-9.52,relationship_focused,11
BID-RFQ-0116-V019,RFQ-0116,V019,Emerald Isle Castings Ltd,2024-12-30,180.41,40953.07,15,30,3.16,conservative,11
BID-RFQ-0116-V001,RFQ-0116,V001,Kovacs Precision GmbH,2024-12-30,175.62,39865.74,33,30,0.42,reliable,11
BID-RFQ-0117-V016,RFQ-0117,V016,Precision Arc Systems,2025-01-14,753.99,135718.2,39,30,-4.39,volatile,11
BID-RFQ-0117-V006,RFQ-0117,V006,Bright Spark Electronics Ltd,2025-01-14,821.63,147893.4,13,30,4.19,volatile,11
BID-RFQ-0117-V021,RFQ-0117,V021,Helios Micro Systems,2025-01-15,809.12,145641.6,27,30,2.6,conservative,11
BID-RFQ-0117-V002,RFQ-0117,V002,Tanaka Electrical KK,2025-01-14,775.2,139536.0,47,30,-1.7,conservative,11
BID-RFQ-0118-V013,RFQ-0118,V013,Vantage Sensors GmbH,2025-01-13,356.05,71566.05,44,30,2.78,conservative,11
BID-RFQ-0118-V006,RFQ-0118,V006,Bright Spark Electronics Ltd,2025-01-14,312.57,62826.57,23,30,-9.77,volatile,11
BID-RFQ-0118-V002,RFQ-0118,V002,Tanaka Electrical KK,2025-01-15,360.02,72364.02,30,30,3.92,conservative,11
BID-RFQ-0118-V021,RFQ-0118,V021,Helios Micro Systems,2025-01-13,355.99,71553.99,49,30,2.76,conservative,11
BID-RFQ-0118-V011,RFQ-0118,V011,Solaris Power Components,2025-01-15,353.33,71019.33,48,30,1.99,volatile,11
BID-RFQ-0119-V002,RFQ-0119,V002,Tanaka Electrical KK,2025-01-08,696.28,197047.24,14,30,4.41,conservative,11
BID-RFQ-0119-V006,RFQ-0119,V006,Bright Spark Electronics Ltd,2025-01-05,613.52,173626.16,52,30,-8.0,volatile,11
BID-RFQ-0119-V016,RFQ-0119,V016,Precision Arc Systems,2025-01-06,601.86,170326.38,25,30,-9.75,volatile,11
BID-RFQ-0119-V011,RFQ-0119,V011,Solaris Power Components,2025-01-05,755.1,213693.3,36,30,13.23,volatile,11
BID-RFQ-0119-V021,RFQ-0119,V021,Helios Micro Systems,2025-01-07,677.92,191851.36,38,30,1.65,conservative,11
BID-RFQ-0120-V019,RFQ-0120,V019,Emerald Isle Castings Ltd,2024-12-31,218.49,35176.89,53,30,1.63,conservative,11
BID-RFQ-0120-V010,RFQ-0120,V010,Adriatic Fastenings d.o.o.,2024-12-31,215.52,34698.72,42,30,0.24,aggressive_bidder,11
BID-RFQ-0120-V024,RFQ-0120,V024,BalticTech UAB,2025-01-02,208.64,33591.04,39,30,-2.96,reliable,11
BID-RFQ-0120-V004,RFQ-0120,V004,Strömberg Hydraulics AB,2024-12-31,209.61,33747.21,16,30,-2.51,reliable,11
BID-RFQ-0120-V009,RFQ-0120,V009,Fischer & Söhne KG,2024-12-31,201.48,32438.28,37,30,-6.29,relationship_focused,11
BID-RFQ-0120-V001,RFQ-0120,V001,Kovacs Precision GmbH,2025-01-01,213.2,34325.2,47,30,-0.83,reliable,11
BID-RFQ-0121-V013,RFQ-0121,V013,Vantage Sensors GmbH,2024-12-28,442.02,152496.9,54,30,3.39,conservative,11
BID-RFQ-0121-V021,RFQ-0121,V021,Helios Micro Systems,2024-12-31,431.24,148777.8,19,30,0.87,conservative,11
BID-RFQ-0121-V002,RFQ-0121,V002,Tanaka Electrical KK,2024-12-28,443.1,152869.5,21,30,3.64,conservative,11
BID-RFQ-0122-V018,RFQ-0122,V018,Guangzhou Mech & Elec Co.,2024-12-23,913.28,136078.72,37,30,18.31,aggressive_bidder,11
BID-RFQ-0122-V016,RFQ-0122,V016,Precision Arc Systems,2024-12-22,856.79,127661.71,27,30,10.99,volatile,11
BID-RFQ-0122-V011,RFQ-0122,V011,Solaris Power Components,2024-12-23,784.62,116908.38,52,30,1.64,volatile,11
BID-RFQ-0122-V002,RFQ-0122,V002,Tanaka Electrical KK,2024-12-24,826.72,123181.28,48,30,7.1,conservative,11
BID-RFQ-0122-V021,RFQ-0122,V021,Helios Micro Systems,2024-12-22,777.68,115874.32,46,30,0.75,conservative,11
BID-RFQ-0122-V013,RFQ-0122,V013,Vantage Sensors GmbH,2024-12-24,779.92,116208.08,55,30,1.04,conservative,11
BID-RFQ-0123-V018,RFQ-0123,V018,Guangzhou Mech & Elec Co.,2025-01-01,192.89,79277.79,32,30,10.63,aggressive_bidder,11
BID-RFQ-0123-V002,RFQ-0123,V002,Tanaka Electrical KK,2024-12-30,181.67,74666.37,27,30,4.2,conservative,11
BID-RFQ-0123-V013,RFQ-0123,V013,Vantage Sensors GmbH,2024-12-30,178.87,73515.57,12,30,2.59,conservative,11
BID-RFQ-0123-V011,RFQ-0123,V011,Solaris Power Components,2025-01-01,182.35,74945.85,25,30,4.59,volatile,11
BID-RFQ-0123-V016,RFQ-0123,V016,Precision Arc Systems,2024-12-31,176.25,72438.75,41,30,1.09,volatile,11
BID-RFQ-0123-V021,RFQ-0123,V021,Helios Micro Systems,2024-12-31,172.25,70794.75,10,30,-1.21,conservative,11
BID-RFQ-0124-V008,RFQ-0124,V008,Delta Composites Inc.,2024-12-16,33.58,10040.42,49,30,-9.3,aggressive_bidder,11
BID-RFQ-0124-V003,RFQ-0124,V003,Patel Alloys Pvt Ltd,2024-12-17,34.54,10327.46,29,30,-6.7,relationship_focused,11
BID-RFQ-0124-V005,RFQ-0124,V005,Cerro Negro Metals SA,2024-12-16,34.35,10270.65,16,30,-7.22,aggressive_bidder,11
BID-RFQ-0124-V015,RFQ-0124,V015,Nordic Steel AS,2024-12-15,36.9,11033.1,17,30,-0.33,reliable,11
BID-RFQ-0124-V012,RFQ-0124,V012,Indra Copper Works,2024-12-17,35.38,10578.62,40,30,-4.43,reliable,11
BID-RFQ-0124-V023,RFQ-0124,V023,Sahara Industrial FZE,2024-12-15,28.02,8377.98,13,30,-24.31,volatile,11
BID-RFQ-0125-V018,RFQ-0125,V018,Guangzhou Mech & Elec Co.,2024-12-21,368.99,91140.53,24,30,16.56,aggressive_bidder,11
BID-RFQ-0125-V006,RFQ-0125,V006,Bright Spark Electronics Ltd,2024-12-23,303.21,74892.87,50,30,-4.22,volatile,11
BID-RFQ-0125-V013,RFQ-0125,V013,Vantage Sensors GmbH,2024-12-22,319.96,79030.12,32,30,1.07,conservative,11
BID-RFQ-0125-V002,RFQ-0125,V002,Tanaka Electrical KK,2024-12-23,320.18,79084.46,44,30,1.14,conservative,11
BID-RFQ-0126-V011,RFQ-0126,V011,Solaris Power Components,2025-01-07,110.97,48604.86,43,30,8.39,volatile,11
BID-RFQ-0126-V021,RFQ-0126,V021,Helios Micro Systems,2025-01-06,105.48,46200.24,50,30,3.03,conservative,11
BID-RFQ-0126-V016,RFQ-0126,V016,Precision Arc Systems,2025-01-05,79.37,34764.06,15,30,-22.47,volatile,11
BID-RFQ-0126-V006,RFQ-0126,V006,Bright Spark Electronics Ltd,2025-01-07,99.87,43743.06,44,30,-2.46,volatile,11
BID-RFQ-0126-V018,RFQ-0126,V018,Guangzhou Mech & Elec Co.,2025-01-05,106.94,46839.72,30,30,4.45,aggressive_bidder,11
BID-RFQ-0126-V013,RFQ-0126,V013,Vantage Sensors GmbH,2025-01-05,103.54,45350.52,51,30,1.13,conservative,11
BID-RFQ-0126-V002,RFQ-0126,V002,Tanaka Electrical KK,2025-01-04,106.88,46813.44,28,30,4.4,conservative,11
BID-RFQ-0127-V021,RFQ-0127,V021,Helios Micro Systems,2025-01-07,378.74,112485.78,38,30,2.87,conservative,11
BID-RFQ-0127-V013,RFQ-0127,V013,Vantage Sensors GmbH,2025-01-04,377.16,112016.52,46,30,2.44,conservative,11
BID-RFQ-0127-V011,RFQ-0127,V011,Solaris Power Components,2025-01-06,358.14,106367.58,35,30,-2.73,volatile,11
BID-RFQ-0128-V013,RFQ-0128,V013,Vantage Sensors GmbH,2024-12-31,82.93,13517.59,54,30,2.09,conservative,11
BID-RFQ-0128-V011,RFQ-0128,V011,Solaris Power Components,2025-01-01,76.32,12440.16,30,30,-6.05,volatile,11
BID-RFQ-0128-V021,RFQ-0128,V021,Helios Micro Systems,2025-01-02,85.69,13967.47,20,30,5.49,conservative,11
BID-RFQ-0129-V024,RFQ-0129,V024,BalticTech UAB,2025-01-31,238.2,91468.8,28,30,-5.04,reliable,12
BID-RFQ-0129-V022,RFQ-0129,V022,Andean Precision SRL,2025-01-29,216.72,83220.48,49,30,-13.6,aggressive_bidder,12
BID-RFQ-0129-V001,RFQ-0129,V001,Kovacs Precision GmbH,2025-01-29,242.15,92985.6,43,30,-3.46,reliable,12
BID-RFQ-0129-V007,RFQ-0129,V007,Nakamura Tooling Co.,2025-01-30,261.69,100488.96,43,30,4.33,conservative,12
BID-RFQ-0129-V019,RFQ-0129,V019,Emerald Isle Castings Ltd,2025-01-31,256.0,98304.0,29,30,2.06,conservative,12
BID-RFQ-0129-V009,RFQ-0129,V009,Fischer & Söhne KG,2025-01-28,241.79,92847.36,48,30,-3.61,relationship_focused,12
BID-RFQ-0130-V001,RFQ-0130,V001,Kovacs Precision GmbH,2025-01-17,175.77,51500.61,22,30,-4.26,reliable,12
BID-RFQ-0130-V022,RFQ-0130,V022,Andean Precision SRL,2025-01-14,163.88,48016.84,26,30,-10.74,aggressive_bidder,12
BID-RFQ-0130-V004,RFQ-0130,V004,Strömberg Hydraulics AB,2025-01-16,177.25,51934.25,27,30,-3.45,reliable,12
BID-RFQ-0130-V019,RFQ-0130,V019,Emerald Isle Castings Ltd,2025-01-14,191.97,56247.21,31,30,4.56,conservative,12
BID-RFQ-0130-V009,RFQ-0130,V009,Fischer & Söhne KG,2025-01-16,172.62,50577.66,15,30,-5.98,relationship_focused,12
BID-RFQ-0130-V007,RFQ-0130,V007,Nakamura Tooling Co.,2025-01-17,183.38,53730.34,18,30,-0.11,conservative,12
BID-RFQ-0130-V024,RFQ-0130,V024,BalticTech UAB,2025-01-17,177.87,52115.91,25,30,-3.12,reliable,12
BID-RFQ-0131-V021,RFQ-0131,V021,Helios Micro Systems,2025-02-04,263.85,70184.1,43,30,0.89,conservative,12
BID-RFQ-0131-V002,RFQ-0131,V002,Tanaka Electrical KK,2025-02-05,280.42,74591.72,11,30,7.22,conservative,12
BID-RFQ-0132-V021,RFQ-0132,V021,Helios Micro Systems,2025-02-03,747.01,167330.24,10,30,2.32,conservative,12
BID-RFQ-0132-V013,RFQ-0132,V013,Vantage Sensors GmbH,2025-02-04,748.08,167569.92,33,30,2.47,conservative,12
BID-RFQ-0132-V011,RFQ-0132,V011,Solaris Power Components,2025-02-01,855.03,191526.72,12,30,17.12,volatile,12
BID-RFQ-0132-V006,RFQ-0132,V006,Bright Spark Electronics Ltd,2025-02-01,721.99,161725.76,41,30,-1.1,volatile,12
BID-RFQ-0132-V016,RFQ-0132,V016,Precision Arc Systems,2025-02-02,682.65,152913.6,11,30,-6.49,volatile,12
BID-RFQ-0132-V002,RFQ-0132,V002,Tanaka Electrical KK,2025-02-01,734.75,164584.0,17,30,0.65,conservative,12
BID-RFQ-0133-V021,RFQ-0133,V021,Helios Micro Systems,2025-02-06,467.0,166719.0,51,30,2.12,conservative,12
BID-RFQ-0133-V002,RFQ-0133,V002,Tanaka Electrical KK,2025-02-06,468.18,167140.26,47,30,2.38,conservative,12
BID-RFQ-0133-V011,RFQ-0133,V011,Solaris Power Components,2025-02-05,448.65,160168.05,15,30,-1.89,volatile,12
BID-RFQ-0133-V018,RFQ-0133,V018,Guangzhou Mech & Elec Co.,2025-02-07,502.95,179553.15,29,30,9.98,aggressive_bidder,12
BID-RFQ-0133-V013,RFQ-0133,V013,Vantage Sensors GmbH,2025-02-04,470.88,168104.16,15,30,2.97,conservative,12
BID-RFQ-0133-V006,RFQ-0133,V006,Bright Spark Electronics Ltd,2025-02-06,377.32,134703.24,50,30,-17.49,volatile,12
BID-RFQ-0134-V007,RFQ-0134,V007,Nakamura Tooling Co.,2025-02-04,417.29,50074.8,18,30,1.35,conservative,12
BID-RFQ-0134-V009,RFQ-0134,V009,Fischer & Söhne KG,2025-02-03,409.0,49080.0,36,30,-0.66,relationship_focused,12
BID-RFQ-0134-V019,RFQ-0134,V019,Emerald Isle Castings Ltd,2025-02-02,432.25,51870.0,32,30,4.99,conservative,12
BID-RFQ-0134-V004,RFQ-0134,V004,Strömberg Hydraulics AB,2025-02-02,391.97,47036.4,19,30,-4.8,reliable,12
BID-RFQ-0134-V017,RFQ-0134,V017,Türk Makina A.Ş.,2025-02-03,369.73,44367.6,15,30,-10.2,aggressive_bidder,12
BID-RFQ-0134-V024,RFQ-0134,V024,BalticTech UAB,2025-02-05,388.55,46626.0,43,30,-5.63,reliable,12
BID-RFQ-0134-V022,RFQ-0134,V022,Andean Precision SRL,2025-02-05,362.23,43467.6,30,30,-12.02,aggressive_bidder,12
BID-RFQ-0135-V016,RFQ-0135,V016,Precision Arc Systems,2025-02-03,528.62,137969.82,20,30,-1.93,volatile,12
BID-RFQ-0135-V002,RFQ-0135,V002,Tanaka Electrical KK,2025-02-02,544.44,142098.84,35,30,1.01,conservative,12
BID-RFQ-0135-V021,RFQ-0135,V021,Helios Micro Systems,2025-02-04,551.6,143967.6,42,30,2.33,conservative,12
BID-RFQ-0135-V006,RFQ-0135,V006,Bright Spark Electronics Ltd,2025-02-04,495.6,129351.6,42,30,-8.06,volatile,12
BID-RFQ-0136-V015,RFQ-0136,V015,Nordic Steel AS,2025-02-07,298.6,84503.8,29,30,0.22,reliable,12
BID-RFQ-0136-V014,RFQ-0136,V014,Coastal Alloys Pty Ltd,2025-02-05,282.87,80052.21,15,30,-5.06,relationship_focused,12
BID-RFQ-0136-V020,RFQ-0136,V020,Rajasthan Rare Earths Ltd,2025-02-05,289.79,82010.57,10,30,-2.74,relationship_focused,12
BID-RFQ-0136-V003,RFQ-0136,V003,Patel Alloys Pvt Ltd,2025-02-04,273.97,77533.51,52,30,-8.05,relationship_focused,12
BID-RFQ-0137-V016,RFQ-0137,V016,Precision Arc Systems,2025-02-12,468.92,173500.4,53,30,22.39,volatile,12
BID-RFQ-0137-V021,RFQ-0137,V021,Helios Micro Systems,2025-02-14,393.55,145613.5,24,30,2.72,conservative,12
BID-RFQ-0137-V002,RFQ-0137,V002,Tanaka Electrical KK,2025-02-13,400.21,148077.7,41,30,4.46,conservative,12
BID-RFQ-0137-V006,RFQ-0137,V006,Bright Spark Electronics Ltd,2025-02-11,379.79,140522.3,19,30,-0.87,volatile,12
BID-RFQ-0138-V012,RFQ-0138,V012,Indra Copper Works,2025-01-14,207.26,43731.86,53,30,-4.27,reliable,12
BID-RFQ-0138-V020,RFQ-0138,V020,Rajasthan Rare Earths Ltd,2025-01-14,212.66,44871.26,10,30,-1.78,relationship_focused,12
BID-RFQ-0138-V015,RFQ-0138,V015,Nordic Steel AS,2025-01-14,213.0,44943.0,37,30,-1.62,reliable,12
BID-RFQ-0138-V023,RFQ-0138,V023,Sahara Industrial FZE,2025-01-15,224.01,47266.11,40,30,3.46,volatile,12
BID-RFQ-0138-V003,RFQ-0138,V003,Patel Alloys Pvt Ltd,2025-01-14,200.35,42273.85,53,30,-7.47,relationship_focused,12
BID-RFQ-0138-V008,RFQ-0138,V008,Delta Composites Inc.,2025-01-15,207.81,43847.91,22,30,-4.02,aggressive_bidder,12
BID-RFQ-0139-V016,RFQ-0139,V016,Precision Arc Systems,2025-01-11,50.94,6673.14,13,30,-0.04,volatile,12
BID-RFQ-0139-V021,RFQ-0139,V021,Helios Micro Systems,2025-01-12,52.13,6829.03,28,30,2.28,conservative,12
BID-RFQ-0139-V002,RFQ-0139,V002,Tanaka Electrical KK,2025-01-11,53.99,7072.69,12,30,5.93,conservative,12
BID-RFQ-0139-V013,RFQ-0139,V013,Vantage Sensors GmbH,2025-01-10,52.86,6924.66,27,30,3.72,conservative,12
BID-RFQ-0139-V006,RFQ-0139,V006,Bright Spark Electronics Ltd,2025-01-13,59.37,7777.47,30,30,16.49,volatile,12
BID-RFQ-0140-V013,RFQ-0140,V013,Vantage Sensors GmbH,2025-01-28,61.25,23826.25,31,30,0.17,conservative,12
